id,title
918091,Panthers vs. Saints
914334,Panthers vs. Saints
914328,Panthers vs. Saints
914336,Panthers vs. Saints
914337,Panthers vs. Saints
914331,Panthers vs. Saints
914332,Panthers vs. Saints
914333,Panthers vs. Saints
920954,Panthers vs. Saints
907176,Panthers vs. Saints
914330,Panthers vs. Saints
907171,Panthers vs. Saints
907177,Panthers vs. Saints
907178,Panthers vs. Saints
907174,Panthers vs. Saints
934750,Raiders vs. Eagles
907172,Panthers vs. Saints
907175,Panthers vs. Saints
914327,Panthers vs. Saints
918090,Panthers vs. Saints
892356,Packers vs. Broncos
929454,Titans vs. 49ers
540226,Super Bowl Champion 2026
874288,Packers vs. Broncos
891859,Bills vs. Patriots
933217,Kent State Golden Flashes vs. Portland Pilots
783828,Racing Club de Lens vs. OGC Nice
783831,ACF Fiorentina vs. Hellas Verona FC
895411,Coppin State Eagles vs. Radford Highlanders
932522,Chicago State Cougars vs. Loyola Chicago Ramblers
930603,Chargers vs. Chiefs
933205,Pelicans vs. Bulls
892358,Lions vs. Rams
911320,Cardinals vs. Texans
903368,Colts vs. Seahawks
920189,Colts vs. Seahawks
914322,Vikings vs. Cowboys
903828,Vikings vs. Cowboys
914316,Vikings vs. Cowboys
903829,Vikings vs. Cowboys
914317,Vikings vs. Cowboys
903833,Vikings vs. Cowboys
914325,Vikings vs. Cowboys
922056,Vikings vs. Cowboys
924908,Lakers vs. Suns
924919,Lakers vs. Suns
924547,Lakers vs. Suns
924551,Lakers vs. Suns
924540,Lakers vs. Suns
914318,Vikings vs. Cowboys
924539,Lakers vs. Suns
913017,Titans vs. 49ers
913026,Titans vs. 49ers
918696,Vikings vs. Cowboys
915832,Vikings vs. Cowboys
919911,Vikings vs. Cowboys
915829,Vikings vs. Cowboys
914320,Vikings vs. Cowboys
922053,Vikings vs. Cowboys
915831,Vikings vs. Cowboys
914323,Vikings vs. Cowboys
925258,Bucks vs. Nets
914319,Vikings vs. Cowboys
924838,Bucks vs. Nets
930551,Bucks vs. Nets
925259,Bucks vs. Nets
915429,Titans vs. 49ers
915430,Titans vs. 49ers
904761,Titans vs. 49ers
915432,Titans vs. 49ers
929824,Titans vs. 49ers
915428,Titans vs. 49ers
904763,Titans vs. 49ers
904754,Titans vs. 49ers
913019,Titans vs. 49ers
913025,Titans vs. 49ers
913021,Titans vs. 49ers
918377,Vikings vs. Cowboys
903834,Colts vs. Seahawks
783848,SV Werder Bremen vs. VfB Stuttgart
925235,Hornets vs. Cavaliers
925244,Hornets vs. Cavaliers
925256,Hornets vs. Cavaliers
925255,Hornets vs. Cavaliers
925252,Hornets vs. Cavaliers
925236,Hornets vs. Cavaliers
925242,Hornets vs. Cavaliers
925248,Hornets vs. Cavaliers
783881,Olympique de Marseille vs. AS Monaco FC
931313,Wizards vs. Pacers
783806,SV Darmstadt 98 vs. SC Preußen Münster
929796,Bethune-Cookman Wildcats vs. Missouri Tigers
932519,Pelicans vs. Bulls
891854,Lions vs. Rams
934798,Panthers vs. Saints
784489,Deportivo Alavés vs. Real Madrid CF
829372,Crystal Palace FC vs. Manchester City FC - More Markets
924892,Pelicans vs. Bulls
924899,Pelicans vs. Bulls
924895,Pelicans vs. Bulls
924890,Pelicans vs. Bulls
924907,Pelicans vs. Bulls
924883,Pelicans vs. Bulls
924901,Pelicans vs. Bulls
925266,Warriors vs. Trail Blazers
933502,Warriors vs. Trail Blazers
925265,Warriors vs. Trail Blazers
925270,Warriors vs. Trail Blazers
925264,Warriors vs. Trail Blazers
925269,Warriors vs. Trail Blazers
925284,Warriors vs. Trail Blazers
930327,Warriors vs. Trail Blazers
925263,Warriors vs. Trail Blazers
930326,Warriors vs. Trail Blazers
936924,Warriors vs. Trail Blazers
783818,Racing Club de Lens vs. OGC Nice
785340,Aberdeen FC vs. Kilmarnock FC
783845,Udinese Calcio vs. SSC Napoli
932078,Texas Southern Tigers vs. Minnesota Golden Gophers
783853,FC Schalke 04 vs. 1. FC Nürnberg
895431,Texas Southern Tigers vs. Minnesota Golden Gophers
902741,Chargers vs. Chiefs
773047,Ravens vs. Bengals
931459,Florida Gulf Coast Eagles vs. New Mexico Lobos
891853,Colts vs. Seahawks
929896,Bruins vs. Wild
927771,Flyers vs. Hurricanes
927753,Sabres vs. Kraken
927760,Oilers vs. Canadiens
928011,Highest temperature in Seattle on December 14?
936642,Panthers vs. Saints
695475,Where will it snow this December?
913020,Titans vs. 49ers
924808,76ers vs. Hawks
924806,76ers vs. Hawks
924810,76ers vs. Hawks
924813,76ers vs. Hawks
924821,76ers vs. Hawks
924815,76ers vs. Hawks
924828,76ers vs. Hawks
783832,SV 07 Elversberg vs. TSV Fortuna 95 Düsseldorf
928446,LoL: Hanwha Life Esports vs T1 (BO5)
813191,Bills vs. Patriots
913294,Highest temperature in Dallas on December 13?
928027,Highest temperature in Dallas on December 14?
933852,Saint Mary's Gaels vs. Boise State Broncos
902771,Browns vs. Bears
685744,Hurricanes vs. Flyers
794118,AC Milan vs. US Sassuolo Calcio - More Markets
926503,Kings vs. Timberwolves
578022,NFL Best Regular Season Team 
933092,Browns vs. Bears
897887,Lions vs. Rams
925213,Wizards vs. Pacers
895902,What price will Solana hit December 8-14?
925216,Wizards vs. Pacers
788876,FC Arouca vs. FC Alverca
685869,Gaziantep FK vs. Göztepe SK
895403,Ball State Cardinals vs. Campbell Fighting Camels
929716,Dota 2: Team Yandex vs Team Tidebound (BO3)
783809,AC Milan vs. US Sassuolo Calcio
896295,Solana price on December 14?
925214,Wizards vs. Pacers
924857,Kings vs. Timberwolves
924869,Kings vs. Timberwolves
896523,Cardinals vs. Texans
895409,Florida Gulf Coast Eagles vs. New Mexico Lobos
929769,Dota 2: Heroic vs GamerLegion (BO3)
929794,Texas Southern Tigers vs. Minnesota Golden Gophers
897137,Ravens vs. Bengals
931746,Texas Southern Tigers vs. Minnesota Golden Gophers
794976,Sevilla FC vs. Real Oviedo - More Markets
902760,Browns vs. Bears
783851,Nottingham Forest FC vs. Tottenham Hotspur FC
895899,What price will Solana hit December 8-14?
891857,Commanders vs. Giants
897623,Bills vs. Patriots
925220,Wizards vs. Pacers
924860,Kings vs. Timberwolves
794072,Udinese Calcio vs. SSC Napoli - More Markets
907173,Panthers vs. Saints
904756,Titans vs. 49ers
904759,Titans vs. 49ers
903831,Vikings vs. Cowboys
804530,Raiders vs. Eagles
930765,Florida Gulf Coast Eagles vs. New Mexico Lobos
897897,Lions vs. Rams
924867,Kings vs. Timberwolves
924862,Kings vs. Timberwolves
924852,Kings vs. Timberwolves
924863,Kings vs. Timberwolves
783855,Nottingham Forest FC vs. Tottenham Hotspur FC
897178,Chargers vs. Chiefs
892902,Lions vs. Rams
920631,International T20 Series: India vs South Africa (Game 3)
928028,Highest temperature in Dallas on December 14?
928912,Jets vs. Jaguars
687076,NAC Breda vs. FC Utrecht
901799,Chargers vs. Chiefs
933537,Colts vs. Seahawks
927991,Highest temperature in Buenos Aires on December 14?
903826,Vikings vs. Cowboys
895388,Queens (NC) Royals vs. Wake Forest Demon Deacons
926507,Pelicans vs. Bulls
928033,Highest temperature in Atlanta on December 14?
933221,Coppin State Eagles vs. Radford Highlanders
903827,Vikings vs. Cowboys
903832,Vikings vs. Cowboys
840905,Will Israel strike Gaza on...?
895940,What price will Bitcoin hit December 8-14?
895942,What price will Bitcoin hit December 8-14?
895941,What price will Bitcoin hit December 8-14?
933232,Vikings vs. Cowboys
921740,Vikings vs. Cowboys
903369,Colts vs. Seahawks
892359,Lions vs. Rams
928006,Highest temperature in Toronto on December 14?
688473,Chile Presidential Election Margin of Victory: Second Round
929806,Queens (NC) Royals vs. Wake Forest Demon Deacons
930553,Bucks vs. Nets
930547,76ers vs. Hawks
929758,Dota 2: OG vs Team Falcons (BO3)
794089,Olympique Lyonnais vs. Le Havre AC - More Markets
783886,Brentford FC vs. Leeds United FC
933207,Lakers vs. Suns
783852,Udinese Calcio vs. SSC Napoli
913833,Lakers vs. Suns
783797,AC Milan vs. US Sassuolo Calcio
829084,Vikings vs. Cowboys
920689,Flames vs. Kings
895876,Packers vs. Broncos
895413,Monmouth Hawks vs. Fairfield Stags
805615,Sparta Rotterdam vs. SC Heerenveen - More Markets
930594,Panthers vs. Saints
895419,Western Michigan Broncos vs. Iowa Hawkeyes
928008,Highest temperature in Toronto on December 14?
936449,Chicago State Cougars vs. Loyola Chicago Ramblers
814734,Vikings vs. Cowboys
928015,Highest temperature in Seattle on December 14?
897104,Bills vs. Patriots
926498,Bucks vs. Nets
930750,76ers vs. Hawks
924531,Bucks vs. Nets
903366,Colts vs. Seahawks
932514,Hornets vs. Cavaliers
895405,Indiana State Sycamores vs. Milwaukee Panthers
933040,Western Michigan Broncos vs. Iowa Hawkeyes
685687,AFC Ajax vs. Feyenoord Rotterdam
924875,Kings vs. Timberwolves
925222,Wizards vs. Pacers
805605,AFC Ajax vs. Feyenoord Rotterdam - More Markets
794015,Olympique de Marseille vs. AS Monaco FC - More Markets
925226,Wizards vs. Pacers
930331,Troy Trojans vs. UAB Blazers
847523,"Elon Musk # tweets December 9 - December 16, 2025?"
930939,Detroit Titans vs. Purdue Fort Wayne Mastodons
540267,AFC Champion
931088,Western Michigan Broncos vs. Iowa Hawkeyes
931458,Kent State Golden Flashes vs. Portland Pilots
929790,Hornets vs. Cavaliers
924877,Warriors vs. Trail Blazers
926514,Lakers vs. Suns
785049,Carrarese Calcio vs. Virtus Entella
902762,Browns vs. Bears
933228,Charlotte 49ers vs. Charleston Cougars
839836,"UFC Fight Night: Robertson vs. Lemos (Women's Strawweight, Prelims)"
693255,Who will Franco Parisi endorse in the Chilean Presidential Election?
895930,What price will Bitcoin hit December 8-14?
928035,Highest temperature in Atlanta on December 14?
895929,What price will Bitcoin hit December 8-14?
895931,What price will Bitcoin hit December 8-14?
895932,What price will Bitcoin hit December 8-14?
915828,Vikings vs. Cowboys
895937,What price will Bitcoin hit December 8-14?
687256,Canucks vs. Devils
542311,Which NFL teams will make the playoffs?
929430,Warriors vs. Trail Blazers
937398,Lions vs. Rams
904765,Panthers vs. Saints
540212,Super Bowl Champion 2026
928012,Highest temperature in Seattle on December 14?
785052,Delfino Pescara 1936 vs. Frosinone Calcio
892133,Ravens vs. Bengals
804521,Panthers vs. Saints
804543,Jets vs. Jaguars
931227,Rainbow Six Siege: Spacestation Gaming vs Shopify Rebellion (BO3)
936998,Colts vs. Seahawks
906501,Knicks vs. Magic
903825,Vikings vs. Cowboys
902948,Deportivo Toluca FC vs. Tigres de la UANL
933241,Colts vs. Seahawks
924864,Kings vs. Timberwolves
687260,Oilers vs. Canadiens
840866,Will Israel strike Lebanon on...?
929464,Bills vs. Patriots
891851,Titans vs. 49ers
896191,Bitcoin price on December 14?
693254,Who will Franco Parisi endorse in the Chilean Presidential Election?
805617,Sparta Rotterdam vs. SC Heerenveen - More Markets
786329,Vikings vs. Cowboys
794074,Racing Club de Lens vs. OGC Nice - More Markets
794062,Genoa CFC vs. FC Internazionale Milano - More Markets
896199,Bitcoin price on December 14?
896192,Bitcoin price on December 14?
794061,RC Strasbourg Alsace vs. FC Lorient - More Markets
896197,Bitcoin price on December 14?
896193,Bitcoin price on December 14?
794049,SC Freiburg vs. BV Borussia 09 Dortmund - More Markets
906506,Knicks vs. Magic
897179,Lions vs. Rams
925249,Hornets vs. Cavaliers
925272,Warriors vs. Trail Blazers
903839,Colts vs. Seahawks
920186,Colts vs. Seahawks
930304,Counter-Strike: Vitality vs FaZe (BO5)
804520,Colts vs. Seahawks
788877,FC Arouca vs. FC Alverca
783847,Udinese Calcio vs. SSC Napoli
924529,Hornets vs. Cavaliers
928022,Highest temperature in NYC on December 14?
886059,Panthers vs. Saints
928026,Highest temperature in Dallas on December 14?
794959,Deportivo Alavés vs. Real Madrid CF - More Markets
785341,Aberdeen FC vs. Kilmarnock FC
896257,Ethereum price on December 14?
831063,Raiders vs. Eagles
783856,AJ Auxerre vs. Lille OSC
914338,Panthers vs. Saints
902323,Ravens vs. Bengals
904755,Titans vs. 49ers
915439,Colts vs. Seahawks
891852,Colts vs. Seahawks
911018,Packers vs. Broncos
908751,Panthers vs. Saints
908749,Panthers vs. Saints
903836,Colts vs. Seahawks
839842,"UFC Fight Night: Robertson vs. Lemos (Women's Strawweight, Prelims)"
924851,Kings vs. Timberwolves
930935,Ball State Cardinals vs. Campbell Fighting Camels
931456,Kings vs. Timberwolves
929724,Dota 2: Xtreme Gaming vs Virtus.pro (BO3)
924861,Kings vs. Timberwolves
926497,Hornets vs. Cavaliers
897941,Browns vs. Bears
897876,Colts vs. Seahawks
839829,"UFC Fight Night: Robertson vs. Lemos (Women's Strawweight, Prelims)"
840915,What will Trump say this week (December 8 - 14)?
935699,Kings vs. Timberwolves
895401,Charlotte 49ers vs. Charleston Cougars
907170,Colts vs. Seahawks
930341,Charlotte 49ers vs. Charleston Cougars
899949,Panthers vs. Saints
923437,Packers vs. Broncos
895433,Troy Trojans vs. UAB Blazers
915853,Chargers vs. Chiefs
932079,St. Francis (PA) Red Flash vs. Temple Owls
936733,Panthers vs. Saints
936825,Colts vs. Seahawks
927784,Canucks vs. Devils
933044,Indiana State Sycamores vs. Milwaukee Panthers
897874,Colts vs. Seahawks
925286,Pelicans vs. Bulls
931604,Queens (NC) Royals vs. Wake Forest Demon Deacons
929795,Texas Southern Tigers vs. Minnesota Golden Gophers
898212,Panthers vs. Saints
933801,Pelicans vs. Bulls
933392,Highest temperature in Seoul on December 15?
928025,Highest temperature in Dallas on December 14?
902315,Lions vs. Rams
928003,Highest temperature in Toronto on December 14?
900467,Raiders vs. Eagles
928001,Highest temperature in Seoul on December 14?
929766,Dota 2: Heroic vs GamerLegion (BO3)
804541,Chargers vs. Chiefs
847522,"Elon Musk # tweets December 9 - December 16, 2025?"
908183,Raiders vs. Eagles
905729,Titans vs. 49ers
895878,Lions vs. Rams
895382,76ers vs. Hawks
932364,Bucks vs. Nets
895389,Bucks vs. Nets
897868,Titans vs. 49ers
930062,76ers vs. Hawks
930343,Charlotte 49ers vs. Charleston Cougars
836725,Call of Duty: Toronto KOI vs FaZe Vegas (BO5)
895429,Bethune-Cookman Wildcats vs. Missouri Tigers
783841,SV Werder Bremen vs. VfB Stuttgart
784476,Albacete Balompié vs. Málaga CF
902765,Browns vs. Bears
794042,Bologna FC 1909 vs. Juventus FC - More Markets
895393,Detroit Titans vs. Purdue Fort Wayne Mastodons
896299,XRP price on December 14?
542308,Which NFL teams will make the playoffs?
932687,Chicago State Cougars vs. Loyola Chicago Ramblers
794011,Olympique de Marseille vs. AS Monaco FC - More Markets
829363,West Ham United FC vs. Aston Villa FC - More Markets
901635,Packers vs. Broncos
905912,Vikings vs. Cowboys
926495,Hornets vs. Cavaliers
897112,Cardinals vs. Texans
892144,Commanders vs. Giants
647679,Elon Musk musk # tweets in December 2025?
913279,Highest temperature in Seattle on December 13?
804531,Raiders vs. Eagles
921777,Panthers vs. Saints
930756,Troy Trojans vs. UAB Blazers
929453,Vikings vs. Cowboys
924911,Lakers vs. Suns
936465,Packers vs. Broncos
936929,Titans vs. 49ers
920864,LoL: ZSM vs LGD Gaming (BO3)
891861,Jets vs. Jaguars
933224,Florida Gulf Coast Eagles vs. New Mexico Lobos
932668,Pelicans vs. Bulls
895423,Saint Mary's Gaels vs. Boise State Broncos
930766,Florida Gulf Coast Eagles vs. New Mexico Lobos
933206,Lakers vs. Suns
933243,Panthers vs. Saints
818809,Packers vs. Broncos
928004,Highest temperature in Toronto on December 14?
804537,Bills vs. Patriots
936466,Packers vs. Broncos
929801,Western Michigan Broncos vs. Iowa Hawkeyes
936772,Colts vs. Seahawks
933039,Western Michigan Broncos vs. Iowa Hawkeyes
540246,NFC Champion 
902316,Lions vs. Rams
936735,Lions vs. Rams
933390,Highest temperature in Seoul on December 15?
909104,Titans vs. 49ers
804519,Colts vs. Seahawks
895395,Warriors vs. Trail Blazers
893471,Cardinals vs. Texans
895380,Wizards vs. Pacers
773052,Commanders vs. Giants
936902,Packers vs. Broncos
936622,Titans vs. 49ers
927992,Highest temperature in Buenos Aires on December 14?
804528,Packers vs. Broncos
935235,Raiders vs. Eagles
924221,Pelicans vs. Bulls
930347,Detroit Titans vs. Purdue Fort Wayne Mastodons
936786,Packers vs. Broncos
900117,"Elon Musk # tweets December 12 - December 19, 2025?"
920861,LoL: ZSM vs LGD Gaming (BO3)
893479,Chargers vs. Chiefs
786217,Packers vs. Broncos
931083,76ers vs. Hawks
931085,Hornets vs. Cavaliers
933209,Troy Trojans vs. UAB Blazers
891863,Ravens vs. Bengals
936736,Packers vs. Broncos
818438,Browns vs. Bears
929871,Sabres vs. Kraken
540259,AFC Champion
929798,Saint Mary's Gaels vs. Boise State Broncos
813190,Bills vs. Patriots
933404,Highest temperature in Seattle on December 15?
804553,Browns vs. Bears
804524,Lions vs. Rams
896264,Ethereum price on December 14?
927765,Bruins vs. Wild
930328,North Texas Mean Green vs. South Alabama Jaguars
937285,Packers vs. Broncos
804534,Commanders vs. Giants
914802,Colts vs. Seahawks
924224,Lakers vs. Suns
903842,Lions vs. Rams
937630,Packers vs. Broncos
928036,Highest temperature in Atlanta on December 14?
804523,Lions vs. Rams
892147,Raiders vs. Eagles
908767,Jets vs. Jaguars
895185,Russia strike on Kyiv municipality on...?
804538,Bills vs. Patriots
891858,Bills vs. Patriots
891862,Cardinals vs. Texans
924220,Pelicans vs. Bulls
924524,76ers vs. Hawks
831034,Panthers vs. Saints
804533,Commanders vs. Giants
937356,Packers vs. Broncos
924532,Bucks vs. Nets
932518,Pelicans vs. Bulls
928014,Highest temperature in Seattle on December 14?
701326,Next US x Venezuela military engagement on...?
685686,AFC Ajax vs. Feyenoord Rotterdam
829359,Nottingham Forest FC vs. Tottenham Hotspur FC - More Markets
913286,Highest temperature in Dallas on December 13?
892151,Titans vs. 49ers
929667,Next US strike on Syria on...?
924853,Kings vs. Timberwolves
577934,Which movie has third biggest opening weekend in 2025?
633642,Golden Globes: Best Supporting Actor – Television Winner
644951,NHL Presidents' Trophy Winner
628072,Grammys: Best New Artist Winner
542414,NFL Passing Yards Leader 
634069,Golden Globes: Best Screenplay – Motion Picture Winner
541590,NFL Offensive Rookie of the Year 
647680,Elon Musk musk # tweets in December 2025?
571195,2025 National Heads-Up Poker Championship Winner
634892,Nebraska Senate Election Winner  
655654,Bank of Japan decision in December?
670000,Bank of Japan decision in January?
633603,Golden Globes: Best Supporting Actress – Television Winner
541518,NFL Comeback Player of the Year 
542346,NFL Coach of the Year
517040,How many SpaceX Starship launches reach space in 2025?
614818,Oscars 2026: Best Cinematography Winner
614814,Oscars 2026: Best Cinematography Winner
664913,Fed decisions (Dec-Mar)
614864,Oscars 2026: Best Documentary Feature Nominations 
612829,December Inflation Argentina - Annual
644950,NHL Presidents' Trophy Winner
922606,Palantir (PLTR) closes week of Dec 15 at ___?
688031,Turnout in Chile Presidential Election Second Round
540843,What will happen before GTA VI?
893778,CD Mirandés vs. Córdoba CF
540820,What will happen before GTA VI?
542875,NFL Sacks Leader 
801191,Which company has the #3 AI model end of March? (Style Control On)
542905,NFL Sacks Leader 
929671,Next US strike on Syria on...?
687683,Who will Trump pardon before 2027?
614732,Oscars 2026: Best Director Winner
618510,Where will Trump and Putin meet next?
701673,What will Apple (AAPL) close at in 2025?
644965,NHL Presidents' Trophy Winner
524153,Who will Trump meet with in 2025?
841906,2025 FIDE World Rapid Championship Winner
914268,What will Keir Starmer say at the next Prime Minister's Questions event?
692212,November Inflation Eurozone - Annual
669994,Bank of England decision in February?
922392,Apple (AAPL) closes week of Dec 15 at ___?
614568,Oscars 2026: Best Adapted Screenplay Winner 
898182,2026 Winter Olympics: Ice Hockey Silver Medal Winner
907027,Ethereum price on December 17?
821036,Steam Awards: Best Soundtrack
676425,Next NFL Head Coach Fired?
694431,What will Amazon (AMZN) hit before 2026?
645769,NHL Maurice 'Rocket' Richard Trophy Winner
678447,Which movie has biggest opening weekend in 2026?
541527,NFL Comeback Player of the Year 
821086,Steam Awards: Sit Back and Relax
693838,Max Arctic sea ice extent this winter?
896983,2026 Winter Olympics: 2nd Most Gold Medals
897812,Who will die in Stranger Things: Season 5?
922627,Opendoor (OPEN) closes week of Dec 15 at ___?
667135,First out of Trump Cabinet by end of 2026? (Duplicate)
896985,2026 Winter Olympics: 2nd Most Gold Medals
541575,NFL Offensive Rookie of the Year 
634879,Louisiana Senate Election Winner
614256,Oscars 2026: Best Supporting Actor Winner
809920,Portugal Presidential Election: 1st Round 2nd Place
554013,Who will Trump pardon in 2025?
809906,Portugal Presidential Election: 1st Round 2nd Place
614967,Oscars 2026: Best Makeup and Hairstyling Winner
897551,Critics Choice Awards: Best Stunt Design Winner
608374,Fannie Mae IPO Closing Market Cap
842159,2025 FIDE World Blitz Championship Winner
540210,Super Bowl Champion 2026
633970,Golden Globes: Best Original Score – Motion Picture Winner
838565,Who will be the first to leave the Trump Cabinet?
581755,Who will Trump announce as Lisa Cook replacement?
628199,Grammys: Record of the Year Winner
579388,Serie A - Top Goalscorer 
635516,Which coalition will form the next Dutch government?
619828,Which cities will Trump send the National Guard to by December 31?
666659,Who will leave Trump Administration before 2027?
666660,Who will leave Trump Administration before 2027?
789307,"""Avatar: Fire and Ash"" Opening Weekend Box Office"
842115,2025 FIDE World Blitz Championship Winner
922620,Opendoor (OPEN) closes week of Dec 15 at ___?
629297,Colorado Governor Election Winner
881451,Packers vs. Bears
678784,How many different countries will the US strike in 2026?
637006,Nobel Peace Prize Winner 2026
697962,Bristol City FC vs. Middlesbrough FC
629086,NHL: Atlantic Division Winner
614916,Oscars 2026: Best Costume Design Winner
666600,Who will Trump meet with in 2026?
542977,NFL Interceptions Leader 
905264,Rams vs. Seahawks
645260,NHL Hart Memorial Trophy Winner
801689,Which company has the second best AI model end of January?
931273,Big Bash League: Sydney Thunder vs Sydney Sixers (Game 1) - Toss Match Double
841922,2025 FIDE World Rapid Championship Winner
517042,How many SpaceX Starship launches reach space in 2025?
903577,Han Duck-soo Prison Time?
701610,What will Tesla (TSLA) close at in 2025?
647690,Elon Musk musk # tweets in December 2025?
921244,What will Tucker Carlson say at AmericaFest on December 18?
608402,Discord IPO Closing Market Cap
801031,Which company has the #2 AI model end of December? (Style Control On)
663345,Steam Awards: Game of the Year
921137,#1 Free App in Play Store on December 19?
800442,Which company has the top AI model end of January? (Style Control On)
546501,NFL Protector of the Year 
675596,Which cities will Waymo launch in by June 30?
897042,2026 Winter Olympics: 3rd Most Gold Medals
664866,Bethesda Lion Angels vs. San Jose State Spartans (W)
914269,What will Keir Starmer say at the next Prime Minister's Questions event?
540218,Super Bowl Champion 2026
896593,Sydney FC vs. Auckland FC
904057,Medline IPO Closing Market Cap
896982,2026 Winter Olympics: 2nd Most Gold Medals
542951,NFL Interceptions Leader 
841944,2025 FIDE World Rapid Championship Winner
647685,Elon Musk musk # tweets in December 2025?
716384,Honduras Presidential Election Margin of Victory
668680,Guinea-Bissau National People's Assembly Election Winner
679038,Next French Presidential Election
693533,Ukraine strike in Russia on...?
614922,Oscars 2026: Best Costume Design Winner
666661,Who will leave Trump Administration before 2027?
907679,Granada CF vs. Rayo Vallecano de Madrid
919381,Will Israel strike Gaza on...?
905239,Raiders vs. Texans
614314,Oscars 2026: Best Actress Winner
842117,2025 FIDE World Blitz Championship Winner
703482,How many straight weeks will Stranger Things: Season 5 be top show on Netflix?
809538,Portugal Presidential Election: 1st Round Winner
614774,Oscars 2026: Best Film Editing Winner
633363,Golden Globes: Best Actress – Television Drama Winner
571211,2025 National Heads-Up Poker Championship Winner
542975,NFL Interceptions Leader 
836093,Le Havre AC vs. Amiens SC
692463,HLTV Awards: Team of the Year
669989,Bank of England decision in December?
614816,Oscars 2026: Best Cinematography Winner
614953,Oscars 2026: Best Makeup and Hairstyling Winner
828857,Derby County FC vs. Middlesbrough FC
643963,NBA Assists Per Game Leader
896775,2026 Winter Olympics: Most Gold Medals
916721,How many SpaceX Starship launches reach space in 2026?
701925,What price will Uniswap hit before 2027?
701628,What will Google (GOOGL) close at in 2025?
921652,What will JD Vance say at AmericaFest on December 21?
571239,2025 National Heads-Up Poker Championship Winner
583497,NFL Offensive Player of the Year 
674735,Who will win the Defi App trading competition?
608362,OpenAI IPO Closing Market Cap
614016,Oscars 2026: Best Actor Winner
939172,"Next Gen ATP Finals, Group B: Martin Landaluce vs Nicolai Budkov Kjaer"
666666,Who will leave Trump Administration before 2027?
693294,Who will win the most seats in the 2026 Baden-Württemberg parliamentary elections?
642830,Next leader out of power in 2025?
801690,Which company has the second best AI model end of January?
900130,"Elon Musk # tweets December 12 - December 19, 2025?"
922385,Apple (AAPL) closes week of Dec 15 at ___?
670191,Costa Rica Legislative Assembly Election Winner
788917,Casa Pia AC vs. Vitória SC
822851,How many 7.0 or above earthquakes by June 30?
921677,What will Steve Bannon say at AmericaFest on December 19?
586583,Which Parties will be part of next Government of the Netherlands?
670189,Costa Rica Legislative Assembly Election Winner
675599,Which cities will Waymo launch in by June 30?
676431,Next NFL Head Coach Fired?
788904,FC Alverca vs. FC Porto
608398,Discord IPO Closing Market Cap
914248,Trump approval rating on December 19?
840865,Will Israel strike Lebanon on...?
938245,Bills vs. Browns
701617,What will Tesla (TSLA) close at in 2025?
643669,NBA Most Improved Player Winner
644401,NBA Win Totals: Over or Under?
693676,LoL: LPL 2026 Season Winner
631121,Which company has top AI model end of June? (Style Control On)
811724,Sweden Parliamentary Election Winner
701624,What will Google (GOOGL) close at in 2025?
847531,"Elon Musk # tweets December 9 - December 16, 2025?"
896348,Critics Choice Awards: Best Adapted Screenplay Winner
896784,2026 Winter Olympics: Most Gold Medals
920686,Germany GDP growth in Q4 2025?
631163,Which company has second best AI model end of June?
842151,2025 FIDE World Blitz Championship Winner
670203,Costa Rica Legislative Assembly Election Winner
676423,Next NFL Head Coach Fired?
645773,NHL Maurice 'Rocket' Richard Trophy Winner
663369,Big 12 Men's College Basketball 2025-2026 Regular Season Champion
915038,Ukraine strikes another tanker in Black Sea by...?
688422,Who will Trump meet with in 2025?
694359,What will Apple (AAPL) hit before 2026?
675602,Which cities will Waymo launch in by June 30?
666609,Who will Trump meet with in 2026?
637003,Nobel Peace Prize Winner 2026
570836,US GDP growth in Q3 2025?
614443,Oscars 2026: Best Original Screenplay Winner 
629296,Colorado Governor Election Winner
900126,"Elon Musk # tweets December 12 - December 19, 2025?"
894978,Falcons vs. Cardinals
645857,NHL Vezina Trophy Winner
801052,Which company has the #2 AI model end of January? (Style Control On)
693530,Ukraine strike in Russia on...?
694397,What will NVIDIA (NVDA) hit before 2026?
619829,Which cities will Trump send the National Guard to by December 31?
690599,Who will be named in newly released Epstein files?
801835,Which company has the third best AI model end of March?
689524,Chile Presidential Election Margin of Victory: Second Round
842134,2025 FIDE World Blitz Championship Winner
847529,"Elon Musk # tweets December 9 - December 16, 2025?"
644388,NBA Win Totals: Over or Under?
801793,Which company has the third best AI model end of December?
881458,Chiefs vs. Titans
644960,NHL Presidents' Trophy Winner
810798,How many Tornadoes in the US in 2025?
914250,Trump approval rating on December 19?
566553,Bundesliga Winner 
614877,Oscars 2026: Best Production Design Winner
645777,NHL Maurice 'Rocket' Richard Trophy Winner
687433,Gangwon Province Governor Election Winner
666657,Who will leave Trump Administration before 2027?
676450,Who will leave Trump Administration before 2027?
694370,What will Apple (AAPL) hit before 2026?
922613,Palantir (PLTR) closes week of Dec 15 at ___?
541591,NFL Offensive Rookie of the Year 
939531,Mavericks vs. Jazz
922396,Apple (AAPL) closes week of Dec 15 at ___?
675610,How many cities will Waymo operate in by June 30?
914774,XRP above ___ on December 18?
796957,Dolphins vs. Steelers
847543,"Elon Musk # tweets December 9 - December 16, 2025?"
900133,"Elon Musk # tweets December 12 - December 19, 2025?"
